implementation,solver,problem,num_txn,num_keys,num_values,synth_time_ms,check_time_ms,total_time_ms,initial_synth_clauses,total_synth_clauses,outcome,candidates,runId,endTime
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,7,5,231,0,231,30233,30233,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:14
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,7,5,232,0,232,30233,30233,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:14
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,7,5,229,0,229,30233,30233,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:14
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,8,5,497,0,497,36773,36773,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:15
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,8,5,530,0,530,36773,36773,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:15
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,8,5,537,0,537,36773,36773,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:16
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,9,5,806,0,806,43863,43863,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:17
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,9,5,810,0,810,43863,43863,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:18
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,9,5,811,0,811,43863,43863,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:18
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,10,5,1388,0,1388,51503,51503,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:20
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,10,5,1393,0,1393,51503,51503,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:21
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,10,5,1389,0,1389,51503,51503,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,3,5,2,0,2,6719,6719,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,3,5,2,0,2,6719,6719,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,3,5,2,0,2,6719,6719,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,4,5,3,0,3,8062,8062,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,4,5,3,0,3,8062,8062,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,4,5,3,0,3,8062,8062,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,5,5,4,0,4,10125,10125,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,5,5,4,0,4,10125,10125,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,5,5,4,0,4,10125,10125,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,6,5,5,0,5,12188,12188,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,6,5,5,0,5,12188,12188,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,6,5,4,0,4,12188,12188,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,7,5,5,0,5,14251,14251,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,7,5,6,0,6,14251,14251,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,7,5,5,0,5,14251,14251,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,8,5,6,0,6,16314,16314,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,8,5,6,0,6,16314,16314,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,8,5,6,0,6,16314,16314,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,9,5,7,0,7,18377,18377,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,9,5,7,0,7,18377,18377,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,9,5,7,0,7,18377,18377,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,10,5,8,0,8,20440,20440,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,10,5,8,0,8,20440,20440,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,10,5,8,0,8,20440,20440,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,3,5,21,0,21,17433,17433,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,3,5,21,0,21,17433,17433,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,3,5,21,0,21,17433,17433,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,4,5,44,0,44,27243,27243,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,4,5,44,0,44,27243,27243,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,4,5,44,0,44,27243,27243,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,5,5,110,0,110,40473,40473,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,5,5,109,0,109,40473,40473,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,5,5,109,0,109,40473,40473,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,6,5,199,0,199,56403,56403,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:23
all,GLUCOSE,RA_ax_b	RA_tap_b,5,6,5,200,0,200,56403,56403,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:24
all,GLUCOSE,RA_ax_b	RA_tap_b,5,6,5,200,0,200,56403,56403,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:24
all,GLUCOSE,RA_ax_b	RA_tap_b,5,7,5,369,0,369,75033,75033,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:24
all,GLUCOSE,RA_ax_b	RA_tap_b,5,7,5,369,0,369,75033,75033,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:25
all,GLUCOSE,RA_ax_b	RA_tap_b,5,7,5,369,0,369,75033,75033,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:25
all,GLUCOSE,RA_ax_b	RA_tap_b,5,8,5,627,0,627,96363,96363,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:26
all,GLUCOSE,RA_ax_b	RA_tap_b,5,8,5,625,0,625,96363,96363,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:26
all,GLUCOSE,RA_ax_b	RA_tap_b,5,8,5,626,0,626,96363,96363,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:27
all,GLUCOSE,RA_ax_b	RA_tap_b,5,9,5,1227,0,1227,120393,120393,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:28
all,GLUCOSE,RA_ax_b	RA_tap_b,5,9,5,1226,0,1226,120393,120393,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:29
all,GLUCOSE,RA_ax_b	RA_tap_b,5,9,5,1225,0,1225,120393,120393,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:30
all,GLUCOSE,RA_ax_b	RA_tap_b,5,10,5,1884,0,1884,147123,147123,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:32
all,GLUCOSE,RA_ax_b	RA_tap_b,5,10,5,1888,0,1888,147123,147123,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:34
all,GLUCOSE,RA_ax_b	RA_tap_b,5,10,5,1885,0,1885,147123,147123,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:36
all,GLUCOSE,CC_ax_b	CC_tap_b,5,3,5,30,0,30,19541,19541,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:36
all,GLUCOSE,CC_ax_b	CC_tap_b,5,3,5,29,0,29,19541,19541,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:36
all,GLUCOSE,CC_ax_b	CC_tap_b,5,3,5,30,0,30,19541,19541,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:36
all,GLUCOSE,CC_ax_b	CC_tap_b,5,4,5,57,0,57,30051,30051,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:36
all,GLUCOSE,CC_ax_b	CC_tap_b,5,4,5,57,0,57,30051,30051,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:36
all,GLUCOSE,CC_ax_b	CC_tap_b,5,4,5,57,0,57,30051,30051,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:36
all,GLUCOSE,CC_ax_b	CC_tap_b,5,5,5,110,0,110,43981,43981,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:37
all,GLUCOSE,CC_ax_b	CC_tap_b,5,5,5,111,0,111,43981,43981,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:37
all,GLUCOSE,CC_ax_b	CC_tap_b,5,5,5,110,0,110,43981,43981,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:37
all,GLUCOSE,CC_ax_b	CC_tap_b,5,6,5,229,0,229,60611,60611,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:37
all,GLUCOSE,CC_ax_b	CC_tap_b,5,6,5,214,0,214,60611,60611,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:37
all,GLUCOSE,CC_ax_b	CC_tap_b,5,6,5,212,0,212,60611,60611,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:37
all,GLUCOSE,CC_ax_b	CC_tap_b,5,7,5,346,0,346,79941,79941,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:38
all,GLUCOSE,CC_ax_b	CC_tap_b,5,7,5,348,0,348,79941,79941,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:38
all,GLUCOSE,CC_ax_b	CC_tap_b,5,7,5,348,0,348,79941,79941,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:38
all,GLUCOSE,CC_ax_b	CC_tap_b,5,8,5,541,0,541,101971,101971,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:39
all,GLUCOSE,CC_ax_b	CC_tap_b,5,8,5,542,0,542,101971,101971,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:40
all,GLUCOSE,CC_ax_b	CC_tap_b,5,8,5,541,0,541,101971,101971,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:40
all,GLUCOSE,CC_ax_b	CC_tap_b,5,9,5,1015,0,1015,126701,126701,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:41
all,GLUCOSE,CC_ax_b	CC_tap_b,5,9,5,1016,0,1016,126701,126701,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:42
all,GLUCOSE,CC_ax_b	CC_tap_b,5,9,5,941,0,941,126701,126701,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:43
all,GLUCOSE,CC_ax_b	CC_tap_b,5,10,5,1836,0,1836,154131,154131,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:45
all,GLUCOSE,CC_ax_b	CC_tap_b,5,10,5,1835,0,1835,154131,154131,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:47
all,GLUCOSE,CC_ax_b	CC_tap_b,5,10,5,1834,0,1834,154131,154131,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,3,5,12,0,12,19752,19752,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,3,5,11,0,11,19752,19752,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,3,5,12,0,12,19752,19752,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,4,5,17,0,17,30173,30173,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,4,5,17,0,17,30173,30173,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,4,5,17,0,17,30173,30173,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,5,5,24,0,24,44014,44014,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,5,5,24,0,24,44014,44014,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,5,5,24,0,24,44014,44014,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,6,5,32,0,32,60555,60555,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,6,5,33,0,33,60555,60555,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,6,5,32,0,32,60555,60555,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,7,5,41,0,41,79796,79796,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,7,5,42,0,42,79796,79796,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,7,5,42,0,42,79796,79796,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,8,5,52,0,52,101737,101737,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,8,5,52,0,52,101737,101737,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,8,5,52,0,52,101737,101737,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,9,5,66,0,66,126388,126388,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,9,5,65,0,65,126388,126388,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,9,5,65,0,65,126388,126388,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,10,5,79,0,79,153730,153730,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,10,5,78,0,78,153730,153730,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:49
all,GLUCOSE,CC_tap_b	CC_ax_b,5,10,5,79,0,79,153730,153730,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,3,5,2,0,2,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,3,5,2,0,2,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,3,5,2,0,2,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,4,5,3,0,3,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,4,5,3,0,3,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,4,5,3,0,3,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,5,5,3,0,3,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,5,5,3,0,3,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,5,5,3,0,3,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,6,5,4,0,4,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,6,5,4,0,4,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,6,5,4,0,4,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,7,5,5,0,5,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,7,5,5,0,5,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,7,5,5,0,5,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,8,5,6,0,6,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,8,5,6,0,6,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,8,5,6,0,6,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,9,5,6,0,6,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,9,5,6,0,6,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,9,5,6,0,6,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,10,5,7,0,7,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,10,5,7,0,7,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_b	RA_ax_c,5,10,5,7,0,7,0,0,UNSAT,0,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,3,5,32,5,39,8445,10490,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,3,5,32,5,39,8445,10490,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,3,5,32,5,39,8445,10490,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,4,5,36,3,41,10019,12437,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,4,5,36,4,41,10019,12437,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,4,5,36,3,42,10019,12437,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,5,5,42,3,46,12313,14968,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,5,5,42,3,46,12313,14968,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,5,5,43,3,46,12313,14968,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,6,5,68,4,75,14607,18545,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,6,5,69,4,76,14607,18545,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,6,5,68,4,75,14607,18545,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,7,5,78,9,91,16901,21736,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,7,5,77,9,89,16901,21736,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:35:50
all,GLUCOSE,RA_ax_c	RA_ax_b,5,7,5,77,9,89,16901,21736,UNSAT,3,30/03/2026 05:34:41,30/03/2026 05:35:51
all,GLUCOSE,RA_ax_c	RA_ax_b,5,8,5,85,3,89,19195,23440,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:35:51
all,GLUCOSE,RA_ax_c	RA_ax_b,5,8,5,86,3,89,19195,23440,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:35:51
all,GLUCOSE,RA_ax_c	RA_ax_b,5,8,5,86,3,89,19195,23440,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:35:51
all,GLUCOSE,RA_ax_c	RA_ax_b,5,9,5,103,5,110,21499,26907,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:35:51
all,GLUCOSE,RA_ax_c	RA_ax_b,5,9,5,102,5,109,21499,26907,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:35:51
all,GLUCOSE,RA_ax_c	RA_ax_b,5,9,5,103,5,109,21499,26907,UNSAT,2,30/03/2026 05:34:41,30/03/2026 05:35:51
all,GLUCOSE,RA_ax_c	RA_ax_b,5,10,5,129,3,133,23794,29099,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:35:51
all,GLUCOSE,RA_ax_c	RA_ax_b,5,10,5,128,3,132,23794,29099,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:35:51
all,GLUCOSE,RA_ax_c	RA_ax_b,5,10,5,129,3,133,23794,29099,UNSAT,1,30/03/2026 05:34:41,30/03/2026 05:35:52
all,GLUCOSE,CC_ax_b	CC_ax_c,5,3,5,7637,622,8752,11452,59762,UNSAT,526,30/03/2026 05:34:41,30/03/2026 05:36:00
all,GLUCOSE,CC_ax_b	CC_ax_c,5,3,5,7658,621,8762,11452,59762,UNSAT,526,30/03/2026 05:34:41,30/03/2026 05:36:09
all,GLUCOSE,CC_ax_b	CC_ax_c,5,3,5,7635,619,8743,11452,59762,UNSAT,526,30/03/2026 05:34:41,30/03/2026 05:36:18
all,GLUCOSE,CC_ax_b	CC_ax_c,5,4,5,5726,620,6835,13655,76498,UNSAT,526,30/03/2026 05:34:41,30/03/2026 05:36:25
all,GLUCOSE,CC_ax_b	CC_ax_c,5,4,5,5980,651,7129,13655,76498,UNSAT,526,30/03/2026 05:34:41,30/03/2026 05:36:32
all,GLUCOSE,CC_ax_b	CC_ax_c,5,4,5,5857,656,7024,13655,76498,UNSAT,526,30/03/2026 05:34:41,30/03/2026 05:36:39
all,GLUCOSE,CC_ax_b	CC_ax_c,5,5,5,6440,597,7489,16578,92562,UNSAT,510,30/03/2026 05:34:41,30/03/2026 05:36:46
all,GLUCOSE,CC_ax_b	CC_ax_c,5,5,5,6607,619,7718,16578,92562,UNSAT,510,30/03/2026 05:34:41,30/03/2026 05:36:54
all,GLUCOSE,CC_ax_b	CC_ax_c,5,5,5,6224,600,7261,16578,92562,UNSAT,510,30/03/2026 05:34:41,30/03/2026 05:37:01
all,GLUCOSE,CC_ax_b	CC_ax_c,5,6,5,5885,578,6951,19501,109741,UNSAT,523,30/03/2026 05:34:41,30/03/2026 05:37:08
all,GLUCOSE,CC_ax_b	CC_ax_c,5,6,5,5895,572,6952,19501,109741,UNSAT,523,30/03/2026 05:34:41,30/03/2026 05:37:15
all,GLUCOSE,CC_ax_b	CC_ax_c,5,6,5,5875,572,6938,19501,109741,UNSAT,523,30/03/2026 05:34:41,30/03/2026 05:37:22
all,GLUCOSE,CC_ax_b	CC_ax_c,5,7,5,6069,608,7207,22424,127256,UNSAT,524,30/03/2026 05:34:41,30/03/2026 05:37:29
all,GLUCOSE,CC_ax_b	CC_ax_c,5,7,5,6049,599,7170,22424,127256,UNSAT,524,30/03/2026 05:34:41,30/03/2026 05:37:36
all,GLUCOSE,CC_ax_b	CC_ax_c,5,7,5,6036,606,7157,22424,127256,UNSAT,524,30/03/2026 05:34:41,30/03/2026 05:37:44
all,GLUCOSE,CC_ax_b	CC_ax_c,5,8,5,6839,623,8015,25347,141988,UNSAT,514,30/03/2026 05:34:41,30/03/2026 05:37:52
all,GLUCOSE,CC_ax_b	CC_ax_c,5,8,5,6596,619,7767,25347,141988,UNSAT,514,30/03/2026 05:34:41,30/03/2026 05:37:59
all,GLUCOSE,CC_ax_b	CC_ax_c,5,8,5,6353,592,7463,25347,141988,UNSAT,514,30/03/2026 05:34:41,30/03/2026 05:38:07
all,GLUCOSE,CC_ax_b	CC_ax_c,5,9,5,7944,632,9132,28270,164524,UNSAT,529,30/03/2026 05:34:41,30/03/2026 05:38:16
all,GLUCOSE,CC_ax_b	CC_ax_c,5,9,5,8030,630,9221,28270,164524,UNSAT,529,30/03/2026 05:34:41,30/03/2026 05:38:25
all,GLUCOSE,CC_ax_b	CC_ax_c,5,9,5,7990,633,9174,28270,164524,UNSAT,529,30/03/2026 05:34:41,30/03/2026 05:38:34
